timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.sm [MHz], power.draw [W], temperature.gpu, pstate, clocks_event_reasons.active
2026/08/26 20:47:22.594, 0, 19362 MiB, 99 %, 1965 MHz, 1965 MHz, 163.56 W, 58, P2, 0x0000000000000000
2026/08/26 20:47:23.594, 0, 19362 MiB, 100 %, 1965 MHz, 1965 MHz, 163.36 W, 58, P2, 0x0000000000000000
2026/08/26 20:47:24.594, 0, 19362 MiB, 100 %, 1965 MHz, 1965 MHz, 163.01 W, 58, P2, 0x0000000000000000
2026/08/26 20:47:25.595, 0, 19362 MiB, 100 %, 1965 MHz, 1965 MHz, 163.25 W, 58, P2, 0x0000000000000000
2026/08/26 20:47:26.595, 0, 19362 MiB, 99 %, 1965 MHz, 1965 MHz, 163.24 W, 58, P2, 0x0000000000000000
2026/08/26 20:47:27.595, 0, 20004 MiB, 99 %, 1965 MHz, 1965 MHz, 164.77 W, 58, P2, 0x0000000000000000
2026/08/26 20:47:28.595, 0, 20764 MiB, 90 %, 1965 MHz, 1965 MHz, 180.07 W, 59, P2, 0x0000000000000004
2026/08/26 20:47:29.595, 0, 20768 MiB, 79 %, 1965 MHz, 1965 MHz, 225.35 W, 60, P2, 0x0000000000000000
2026/08/26 20:47:30.595, 0, 20770 MiB, 80 %, 1965 MHz, 1965 MHz, 226.07 W, 60, P2, 0x0000000000000000
2026/08/26 20:47:31.595, 0, 20770 MiB, 81 %, 1965 MHz, 1965 MHz, 227.00 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:32.596, 0, 20770 MiB, 84 %, 1965 MHz, 1965 MHz, 226.76 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:33.596, 0, 20770 MiB, 85 %, 1965 MHz, 1965 MHz, 223.34 W, 60, P2, 0x0000000000000000
2026/08/26 20:47:34.596, 0, 20770 MiB, 82 %, 1965 MHz, 1965 MHz, 225.43 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:35.596, 0, 20770 MiB, 88 %, 1965 MHz, 1965 MHz, 224.32 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:36.596, 0, 20774 MiB, 79 %, 1965 MHz, 1965 MHz, 228.72 W, 60, P2, 0x0000000000000000
2026/08/26 20:47:37.596, 0, 20774 MiB, 84 %, 1965 MHz, 1965 MHz, 226.33 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:38.596, 0, 20774 MiB, 80 %, 1965 MHz, 1965 MHz, 224.58 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:39.597, 0, 20774 MiB, 84 %, 1965 MHz, 1965 MHz, 225.94 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:40.597, 0, 20774 MiB, 80 %, 1965 MHz, 1965 MHz, 215.80 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:41.597, 0, 20774 MiB, 81 %, 1965 MHz, 1965 MHz, 227.45 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:42.597, 0, 20774 MiB, 87 %, 1950 MHz, 1950 MHz, 224.54 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:43.597, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 223.41 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:44.597, 0, 20774 MiB, 85 %, 1950 MHz, 1950 MHz, 225.85 W, 61, P2, 0x0000000000000004
2026/08/26 20:47:45.598, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 226.46 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:46.598, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 221.76 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:47.598, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 225.69 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:48.598, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 226.14 W, 62, P2, 0x0000000000000000
2026/08/26 20:47:49.598, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 228.21 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:50.598, 0, 20774 MiB, 68 %, 1950 MHz, 1950 MHz, 216.10 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:51.598, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 224.63 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:52.599, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 225.92 W, 62, P2, 0x0000000000000000
2026/08/26 20:47:53.599, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 224.69 W, 61, P2, 0x0000000000000000
2026/08/26 20:47:54.599, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 227.01 W, 62, P2, 0x0000000000000000
2026/08/26 20:47:55.599, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 225.33 W, 62, P2, 0x0000000000000000
2026/08/26 20:47:56.599, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 223.33 W, 62, P2, 0x0000000000000000
2026/08/26 20:47:57.599, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 225.71 W, 62, P2, 0x0000000000000000
2026/08/26 20:47:58.600, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 224.17 W, 62, P2, 0x0000000000000000
2026/08/26 20:47:59.600, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 222.13 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:00.600, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 225.47 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:01.600, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 226.92 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:02.600, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 216.02 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:03.600, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 228.18 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:04.600, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 229.07 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:05.601, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 229.18 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:06.601, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 226.38 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:07.601, 0, 20774 MiB, 78 %, 1950 MHz, 1950 MHz, 227.94 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:08.601, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 225.14 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:09.601, 0, 20774 MiB, 85 %, 1950 MHz, 1950 MHz, 227.73 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:10.601, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 226.29 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:11.601, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 227.28 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:12.602, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 211.24 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:13.602, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 227.83 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:14.602, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 228.21 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:15.602, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 228.33 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:16.602, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 228.40 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:17.603, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 230.84 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:18.603, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 227.70 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:19.603, 0, 20774 MiB, 84 %, 1950 MHz, 1950 MHz, 228.04 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:20.603, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 227.71 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:21.605, 0, 20774 MiB, 83 %, 1950 MHz, 1950 MHz, 228.92 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:22.605, 0, 20780 MiB, 100 %, 1950 MHz, 1950 MHz, 198.09 W, 62, P2, 0x0000000000000000
2026/08/26 20:48:23.605, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 231.91 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:24.606, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 233.97 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:25.606, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 229.35 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:26.606, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 230.48 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:27.606, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 228.99 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:28.606, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 227.89 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:29.607, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 227.16 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:30.607, 0, 20780 MiB, 73 %, 1950 MHz, 1950 MHz, 218.30 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:31.607, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 232.71 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:32.607, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 228.71 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:33.608, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 227.63 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:34.608, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 227.01 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:35.608, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 225.79 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:36.608, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 226.58 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:37.608, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 228.23 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:38.609, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 231.85 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:39.609, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 228.44 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:40.609, 0, 20780 MiB, 62 %, 1950 MHz, 1950 MHz, 220.07 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:41.609, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 230.29 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:42.609, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 227.83 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:43.610, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 233.66 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:44.610, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 228.63 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:45.610, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 229.48 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:46.610, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 233.22 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:47.611, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 227.99 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:48.611, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 225.98 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:49.611, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 231.21 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:50.611, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 230.33 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:51.611, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 228.63 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:52.612, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 226.74 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:53.612, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 230.62 W, 63, P2, 0x0000000000000000
2026/08/26 20:48:54.612, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 227.62 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:55.612, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 227.83 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:56.612, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.64 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:57.613, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 228.27 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:58.613, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 229.39 W, 64, P2, 0x0000000000000000
2026/08/26 20:48:59.613, 0, 20780 MiB, 22 %, 1950 MHz, 1950 MHz, 222.14 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:00.613, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 230.00 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:01.613, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 231.94 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:02.614, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 228.98 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:03.614, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 232.23 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:04.614, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 228.46 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:05.614, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 228.58 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:06.614, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 229.55 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:07.615, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 227.09 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:08.615, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 227.62 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:09.615, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 228.42 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:10.615, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 225.21 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:11.615, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 218.40 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:12.616, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 232.46 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:13.616, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 229.07 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:14.616, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 232.48 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:15.616, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 231.80 W, 64, P2, 0x0000000000000004
2026/08/26 20:49:16.616, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 228.63 W, 65, P2, 0x0000000000000000
2026/08/26 20:49:17.617, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 229.00 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:18.617, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 227.82 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:19.617, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 232.91 W, 65, P2, 0x0000000000000000
2026/08/26 20:49:20.617, 0, 402 MiB, 79 %, 1950 MHz, 1950 MHz, 216.29 W, 63, P2, 0x0000000000000000
2026/08/26 20:49:21.618, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 181.73 W, 62, P0, 0x0000000000000000
2026/08/26 20:49:22.618, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 161.63 W, 61, P2, 0x0000000000000000
2026/08/26 20:49:23.618, 0, 346 MiB, 17 %, 1950 MHz, 1950 MHz, 156.84 W, 61, P2, 0x0000000000000000
2026/08/26 20:49:24.618, 0, 346 MiB, 17 %, 1695 MHz, 1695 MHz, 132.91 W, 59, P2, 0x0000000000000000
2026/08/26 20:49:25.618, 0, 19044 MiB, 100 %, 1695 MHz, 1695 MHz, 125.34 W, 59, P2, 0x0000000000000000
2026/08/26 20:49:26.618, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 150.78 W, 60, P2, 0x0000000000000000
2026/08/26 20:49:27.619, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 155.24 W, 60, P2, 0x0000000000000000
2026/08/26 20:49:28.619, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 155.29 W, 60, P2, 0x0000000000000000
2026/08/26 20:49:29.619, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 155.27 W, 60, P2, 0x0000000000000000
2026/08/26 20:49:30.619, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 155.07 W, 60, P2, 0x0000000000000000
2026/08/26 20:49:31.619, 0, 21094 MiB, 62 %, 1950 MHz, 1950 MHz, 157.58 W, 60, P2, 0x0000000000000000
2026/08/26 20:49:32.619, 0, 22270 MiB, 43 %, 1950 MHz, 1950 MHz, 168.07 W, 61, P2, 0x0000000000000000
2026/08/26 20:49:33.619, 0, 22270 MiB, 76 %, 1950 MHz, 1950 MHz, 304.02 W, 66, P2, 0x0000000000000004
2026/08/26 20:49:34.619, 0, 22270 MiB, 77 %, 1935 MHz, 1935 MHz, 322.42 W, 67, P2, 0x0000000000000004
2026/08/26 20:49:35.620, 0, 22270 MiB, 77 %, 1935 MHz, 1935 MHz, 294.34 W, 67, P2, 0x0000000000000004
2026/08/26 20:49:36.620, 0, 22270 MiB, 74 %, 1935 MHz, 1935 MHz, 323.78 W, 67, P2, 0x000000000000004C
2026/08/26 20:49:37.620, 0, 22270 MiB, 74 %, 1935 MHz, 1935 MHz, 292.95 W, 67, P2, 0x0000000000000004
2026/08/26 20:49:38.620, 0, 22270 MiB, 72 %, 1935 MHz, 1935 MHz, 325.67 W, 68, P2, 0x0000000000000004
2026/08/26 20:49:39.620, 0, 22286 MiB, 43 %, 1935 MHz, 1935 MHz, 295.71 W, 64, P2, 0x0000000000000004
2026/08/26 20:49:40.620, 0, 22286 MiB, 76 %, 1935 MHz, 1935 MHz, 307.03 W, 68, P2, 0x0000000000000004
2026/08/26 20:49:41.620, 0, 22286 MiB, 76 %, 1935 MHz, 1935 MHz, 329.72 W, 69, P2, 0x0000000000000004
2026/08/26 20:49:42.621, 0, 22286 MiB, 74 %, 1935 MHz, 1935 MHz, 287.49 W, 68, P2, 0x0000000000000004
2026/08/26 20:49:43.621, 0, 22286 MiB, 73 %, 1935 MHz, 1935 MHz, 325.60 W, 69, P2, 0x0000000000000004
2026/08/26 20:49:44.621, 0, 22292 MiB, 81 %, 1935 MHz, 1935 MHz, 247.32 W, 64, P2, 0x0000000000000000
2026/08/26 20:49:45.621, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 295.23 W, 69, P2, 0x0000000000000004
2026/08/26 20:49:46.621, 0, 22292 MiB, 64 %, 1935 MHz, 1935 MHz, 327.54 W, 69, P2, 0x0000000000000004
2026/08/26 20:49:47.622, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 291.56 W, 69, P2, 0x0000000000000004
2026/08/26 20:49:48.622, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 327.73 W, 70, P2, 0x0000000000000004
2026/08/26 20:49:49.622, 0, 22292 MiB, 74 %, 1935 MHz, 1935 MHz, 291.58 W, 69, P2, 0x0000000000000004
2026/08/26 20:49:50.622, 0, 22292 MiB, 74 %, 1935 MHz, 1935 MHz, 329.10 W, 70, P2, 0x0000000000000004
2026/08/26 20:49:51.623, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 296.63 W, 70, P2, 0x0000000000000004
2026/08/26 20:49:52.623, 0, 22292 MiB, 79 %, 1935 MHz, 1935 MHz, 330.20 W, 71, P2, 0x0000000000000004
2026/08/26 20:49:53.623, 0, 22292 MiB, 70 %, 1935 MHz, 1935 MHz, 301.26 W, 67, P2, 0x0000000000000004
2026/08/26 20:49:54.623, 0, 22292 MiB, 80 %, 1920 MHz, 1920 MHz, 327.78 W, 71, P2, 0x0000000000000004
2026/08/26 20:49:55.623, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 329.47 W, 71, P2, 0x0000000000000004
2026/08/26 20:49:56.623, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 300.16 W, 71, P2, 0x0000000000000004
2026/08/26 20:49:57.623, 0, 22292 MiB, 80 %, 1935 MHz, 1935 MHz, 333.99 W, 71, P2, 0x0000000000000004
2026/08/26 20:49:58.623, 0, 85 MiB, 100 %, 1935 MHz, 1935 MHz, 267.87 W, 67, P2, 0x0000000000000000
2026/08/26 20:49:59.660, 0, 1604 MiB, 0 %, 1935 MHz, 1935 MHz, 176.52 W, 65, P2, 0x0000000000000000
2026/08/26 20:50:00.660, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 159.40 W, 63, P2, 0x0000000000000000
2026/08/26 20:50:01.660, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 155.66 W, 62, P2, 0x0000000000000000
2026/08/26 20:50:02.660, 0, 18082 MiB, 0 %, 1695 MHz, 1695 MHz, 133.57 W, 61, P2, 0x0000000000000000
2026/08/26 20:50:03.661, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 150.63 W, 63, P2, 0x0000000000000000
2026/08/26 20:50:04.661, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 169.58 W, 63, P2, 0x0000000000000000
2026/08/26 20:50:05.661, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 169.52 W, 62, P2, 0x0000000000000000
2026/08/26 20:50:06.661, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 168.32 W, 62, P2, 0x0000000000000000
2026/08/26 20:50:07.661, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 169.03 W, 62, P2, 0x0000000000000000
2026/08/26 20:50:08.661, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 166.70 W, 62, P2, 0x0000000000000000
2026/08/26 20:50:09.661, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 167.53 W, 62, P2, 0x0000000000000000
2026/08/26 20:50:10.662, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 167.97 W, 61, P2, 0x0000000000000000
2026/08/26 20:50:11.662, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 167.23 W, 61, P2, 0x0000000000000000
2026/08/26 20:50:12.662, 0, 21268 MiB, 18 %, 1950 MHz, 1950 MHz, 168.97 W, 61, P2, 0x0000000000000000
2026/08/26 20:50:13.662, 0, 21812 MiB, 48 %, 1950 MHz, 1950 MHz, 168.01 W, 61, P2, 0x0000000000000000
2026/08/26 20:50:14.662, 0, 21812 MiB, 69 %, 1950 MHz, 1950 MHz, 287.03 W, 66, P2, 0x0000000000000000
2026/08/26 20:50:15.662, 0, 21812 MiB, 63 %, 1935 MHz, 1935 MHz, 309.23 W, 67, P2, 0x0000000000000000
2026/08/26 20:50:16.662, 0, 21812 MiB, 72 %, 1935 MHz, 1935 MHz, 279.09 W, 67, P2, 0x0000000000000000
2026/08/26 20:50:17.663, 0, 21812 MiB, 70 %, 1935 MHz, 1935 MHz, 312.48 W, 67, P2, 0x0000000000000000
2026/08/26 20:50:18.663, 0, 21812 MiB, 69 %, 1935 MHz, 1935 MHz, 284.45 W, 67, P2, 0x0000000000000000
2026/08/26 20:50:19.663, 0, 21812 MiB, 70 %, 1935 MHz, 1935 MHz, 312.86 W, 68, P2, 0x0000000000000000
2026/08/26 20:50:20.663, 0, 21828 MiB, 68 %, 1935 MHz, 1935 MHz, 312.91 W, 68, P2, 0x0000000000000000
2026/08/26 20:50:21.664, 0, 21828 MiB, 66 %, 1935 MHz, 1935 MHz, 275.96 W, 68, P2, 0x0000000000000000
2026/08/26 20:50:22.664, 0, 21828 MiB, 71 %, 1935 MHz, 1935 MHz, 315.23 W, 68, P2, 0x0000000000000000
2026/08/26 20:50:23.664, 0, 21828 MiB, 38 %, 1935 MHz, 1935 MHz, 279.57 W, 65, P2, 0x0000000000000000
2026/08/26 20:50:24.664, 0, 21828 MiB, 70 %, 1935 MHz, 1935 MHz, 301.88 W, 69, P2, 0x0000000000000000
2026/08/26 20:50:25.664, 0, 21834 MiB, 27 %, 1935 MHz, 1935 MHz, 303.71 W, 66, P2, 0x0000000000000000
2026/08/26 20:50:26.665, 0, 21834 MiB, 68 %, 1935 MHz, 1935 MHz, 204.04 W, 67, P2, 0x0000000000000000
2026/08/26 20:50:27.665, 0, 21834 MiB, 64 %, 1935 MHz, 1935 MHz, 310.73 W, 68, P2, 0x0000000000000000
2026/08/26 20:50:28.665, 0, 21834 MiB, 66 %, 1935 MHz, 1935 MHz, 284.01 W, 68, P2, 0x0000000000000004
2026/08/26 20:50:29.665, 0, 21834 MiB, 69 %, 1935 MHz, 1935 MHz, 312.92 W, 69, P2, 0x0000000000000000
2026/08/26 20:50:30.665, 0, 21834 MiB, 67 %, 1935 MHz, 1935 MHz, 316.63 W, 69, P2, 0x0000000000000004
2026/08/26 20:50:31.666, 0, 21834 MiB, 66 %, 1935 MHz, 1935 MHz, 286.25 W, 69, P2, 0x0000000000000000
2026/08/26 20:50:32.666, 0, 21834 MiB, 65 %, 1935 MHz, 1935 MHz, 313.21 W, 69, P2, 0x0000000000000000
2026/08/26 20:50:33.666, 0, 21834 MiB, 71 %, 1935 MHz, 1935 MHz, 287.33 W, 69, P2, 0x0000000000000000
2026/08/26 20:50:34.666, 0, 21834 MiB, 64 %, 1935 MHz, 1935 MHz, 316.11 W, 69, P2, 0x0000000000000000
2026/08/26 20:50:35.667, 0, 21834 MiB, 51 %, 1935 MHz, 1935 MHz, 290.05 W, 67, P2, 0x0000000000000004
2026/08/26 20:50:36.667, 0, 21834 MiB, 71 %, 1935 MHz, 1935 MHz, 295.52 W, 70, P2, 0x0000000000000000
2026/08/26 20:50:37.667, 0, 21834 MiB, 69 %, 1935 MHz, 1935 MHz, 316.54 W, 70, P2, 0x0000000000000000
2026/08/26 20:50:38.667, 0, 21834 MiB, 66 %, 1935 MHz, 1935 MHz, 288.17 W, 69, P2, 0x0000000000000000
2026/08/26 20:50:39.667, 0, 21834 MiB, 73 %, 1935 MHz, 1935 MHz, 313.47 W, 70, P2, 0x0000000000000004
