ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/31 10:48:11.542, 100 %, 20780 MiB, 62, P2, 1965 MHz, 9501 MHz, 207.08 W, 0x0000000000000000
2026/08/31 10:48:16.560, 82 %, 20780 MiB, 61, P2, 1875 MHz, 9501 MHz, 218.25 W, 0x0000000000000004
2026/08/31 10:48:21.580, 85 %, 20780 MiB, 63, P2, 1965 MHz, 9501 MHz, 225.51 W, 0x0000000000000000
2026/08/31 10:48:26.601, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 222.66 W, 0x0000000000000000
2026/08/31 10:48:31.622, 78 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.07 W, 0x0000000000000000
2026/08/31 10:48:36.641, 85 %, 82 MiB, 61, P2, 1950 MHz, 9501 MHz, 203.41 W, 0x0000000000000000
2026/08/31 10:48:41.660, 7 %, 346 MiB, 58, P2, 1695 MHz, 9501 MHz, 155.79 W, 0x0000000000000000
2026/08/31 10:48:46.683, 100 %, 20144 MiB, 59, P2, 1965 MHz, 9501 MHz, 163.99 W, 0x0000000000000000
2026/08/31 10:48:51.708, 99 %, 20144 MiB, 59, P2, 1965 MHz, 9501 MHz, 164.21 W, 0x0000000000000000
2026/08/31 10:48:56.731, 55 %, 20816 MiB, 64, P2, 1950 MHz, 9501 MHz, 285.49 W, 0x0000000000000000
2026/08/31 10:49:01.750, 77 %, 20824 MiB, 66, P2, 1950 MHz, 9501 MHz, 267.90 W, 0x0000000000000000
2026/08/31 10:49:06.769, 78 %, 20824 MiB, 66, P2, 1950 MHz, 9501 MHz, 299.47 W, 0x0000000000000004
2026/08/31 10:49:11.787, 0 %, 82 MiB, 62, P0, 1950 MHz, 9751 MHz, 168.54 W, 0x0000000000000000
2026/08/31 10:49:16.805, 22 %, 17618 MiB, 59, P2, 1695 MHz, 9501 MHz, 129.64 W, 0x0000000000000000
2026/08/31 10:49:21.826, 99 %, 17618 MiB, 59, P2, 1950 MHz, 9501 MHz, 154.92 W, 0x0000000000000000
2026/08/31 10:49:26.847, 68 %, 20276 MiB, 66, P2, 1950 MHz, 9501 MHz, 308.78 W, 0x0000000000000000
2026/08/31 10:49:31.867, 48 %, 20276 MiB, 66, P2, 1950 MHz, 9501 MHz, 278.88 W, 0x0000000000000000
2026/08/31 10:49:36.888, 68 %, 20284 MiB, 65, P2, 1800 MHz, 9501 MHz, 269.26 W, 0x0000000000000004
2026/08/31 10:49:41.910, 68 %, 20288 MiB, 67, P2, 1935 MHz, 9501 MHz, 308.82 W, 0x0000000000000000
2026/08/31 10:49:46.933, 69 %, 20288 MiB, 69, P2, 1935 MHz, 9501 MHz, 316.48 W, 0x0000000000000000
2026/08/31 10:49:51.954, 71 %, 20288 MiB, 70, P2, 1935 MHz, 9501 MHz, 319.22 W, 0x0000000000000004
2026/08/31 10:49:56.975, 0 %, 346 MiB, 63, P2, 1950 MHz, 9501 MHz, 169.16 W, 0x0000000000000000
2026/08/31 10:50:01.995, 100 %, 20144 MiB, 62, P2, 1950 MHz, 9501 MHz, 168.58 W, 0x0000000000000000
2026/08/31 10:50:07.023, 99 %, 20144 MiB, 61, P2, 1950 MHz, 9501 MHz, 167.38 W, 0x0000000000000000
2026/08/31 10:50:12.048, 76 %, 20816 MiB, 66, P2, 1950 MHz, 9501 MHz, 266.61 W, 0x0000000000000004
2026/08/31 10:50:17.069, 77 %, 20816 MiB, 65, P2, 1935 MHz, 9501 MHz, 298.38 W, 0x0000000000000004
2026/08/31 10:50:22.091, 77 %, 20816 MiB, 69, P2, 1935 MHz, 9501 MHz, 327.93 W, 0x0000000000000004
2026/08/31 10:50:27.113, 78 %, 20824 MiB, 70, P2, 1935 MHz, 9501 MHz, 327.38 W, 0x0000000000000004
2026/08/31 10:50:32.134, 77 %, 20824 MiB, 71, P2, 1935 MHz, 9501 MHz, 298.45 W, 0x0000000000000004
2026/08/31 10:50:37.155, 75 %, 20824 MiB, 70, P2, 1920 MHz, 9501 MHz, 302.33 W, 0x0000000000000004
2026/08/31 10:50:42.176, 78 %, 20824 MiB, 73, P2, 1920 MHz, 9501 MHz, 334.12 W, 0x0000000000000004
2026/08/31 10:50:47.195, 0 %, 346 MiB, 64, P2, 1950 MHz, 9501 MHz, 170.77 W, 0x0000000000000000
2026/08/31 10:50:52.216, 100 %, 17618 MiB, 62, P2, 1950 MHz, 9501 MHz, 167.99 W, 0x0000000000000000
2026/08/31 10:50:57.238, 100 %, 20264 MiB, 61, P2, 1950 MHz, 9501 MHz, 161.73 W, 0x0000000000000000
2026/08/31 10:51:02.258, 66 %, 20280 MiB, 67, P2, 1935 MHz, 9501 MHz, 311.23 W, 0x0000000000000000
2026/08/31 10:51:07.279, 68 %, 20288 MiB, 67, P2, 1950 MHz, 9501 MHz, 261.81 W, 0x0000000000000000
2026/08/31 10:51:12.300, 71 %, 394 MiB, 67, P2, 1935 MHz, 9501 MHz, 284.63 W, 0x0000000000000000
2026/08/31 10:51:17.318, 0 %, 346 MiB, 61, P2, 1950 MHz, 9501 MHz, 168.89 W, 0x0000000000000000
2026/08/31 10:51:22.338, 100 %, 19044 MiB, 60, P2, 1950 MHz, 9501 MHz, 167.73 W, 0x0000000000000000
2026/08/31 10:51:27.366, 100 %, 19044 MiB, 60, P2, 1950 MHz, 9501 MHz, 166.33 W, 0x0000000000000000
2026/08/31 10:51:32.391, 44 %, 22286 MiB, 61, P2, 1950 MHz, 9501 MHz, 202.61 W, 0x0000000000000000
