ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/27 17:57:34.705, 99 %, 19044 MiB, 59, P2, 1950 MHz, 9501 MHz, 162.92 W, 0x0000000000000000
2026/08/27 17:57:39.730, 71 %, 22270 MiB, 63, P2, 1950 MHz, 9501 MHz, 290.77 W, 0x0000000000000004
2026/08/27 17:57:44.749, 73 %, 22286 MiB, 65, P2, 1935 MHz, 9501 MHz, 276.22 W, 0x0000000000000000
2026/08/27 17:57:49.768, 100 %, 22292 MiB, 63, P2, 1935 MHz, 9501 MHz, 246.85 W, 0x0000000000000000
2026/08/27 17:57:54.789, 63 %, 22292 MiB, 66, P2, 1920 MHz, 9501 MHz, 290.95 W, 0x0000000000000004
2026/08/27 17:57:59.808, 78 %, 22292 MiB, 69, P2, 1935 MHz, 9501 MHz, 289.66 W, 0x0000000000000004
2026/08/27 17:58:04.827, 100 %, 82 MiB, 66, P0, 1935 MHz, 9501 MHz, 254.42 W, 0x0000000000000000
2026/08/27 17:58:09.846, 8 %, 346 MiB, 61, P2, 1695 MHz, 9501 MHz, 147.65 W, 0x0000000000000000
2026/08/27 17:58:14.868, 99 %, 20144 MiB, 61, P2, 1935 MHz, 9501 MHz, 168.15 W, 0x0000000000000000
2026/08/27 17:58:19.901, 99 %, 20144 MiB, 61, P2, 1935 MHz, 9501 MHz, 165.09 W, 0x0000000000000000
2026/08/27 17:58:24.928, 77 %, 20816 MiB, 67, P2, 1935 MHz, 9501 MHz, 325.13 W, 0x0000000000000000
2026/08/27 17:58:29.946, 77 %, 20816 MiB, 69, P2, 1935 MHz, 9501 MHz, 330.08 W, 0x0000000000000000
2026/08/27 17:58:34.965, 77 %, 20816 MiB, 70, P2, 1935 MHz, 9501 MHz, 324.25 W, 0x0000000000000000
2026/08/27 17:58:39.986, 77 %, 20824 MiB, 68, P2, 1860 MHz, 9501 MHz, 300.19 W, 0x0000000000000004
2026/08/27 17:58:45.007, 75 %, 20824 MiB, 72, P2, 1935 MHz, 9501 MHz, 333.92 W, 0x0000000000000000
2026/08/27 17:58:50.029, 78 %, 20824 MiB, 73, P2, 1935 MHz, 9501 MHz, 337.24 W, 0x0000000000000000
2026/08/27 17:58:55.049, 0 %, 82 MiB, 68, P0, 1935 MHz, 9751 MHz, 197.57 W, 0x0000000000000000
2026/08/27 17:59:00.068, 0 %, 346 MiB, 62, P2, 1695 MHz, 9501 MHz, 149.74 W, 0x0000000000000000
2026/08/27 17:59:05.088, 100 %, 19044 MiB, 63, P2, 1950 MHz, 9501 MHz, 172.35 W, 0x0000000000000000
2026/08/27 17:59:10.113, 100 %, 19044 MiB, 61, P2, 1950 MHz, 9501 MHz, 171.28 W, 0x0000000000000000
2026/08/27 17:59:15.137, 76 %, 22270 MiB, 67, P2, 1950 MHz, 9501 MHz, 324.81 W, 0x0000000000000000
2026/08/27 17:59:20.160, 80 %, 22270 MiB, 69, P2, 1950 MHz, 9501 MHz, 319.90 W, 0x0000000000000004
2026/08/27 17:59:25.180, 75 %, 22286 MiB, 69, P2, 1935 MHz, 9501 MHz, 323.59 W, 0x0000000000000004
2026/08/27 17:59:30.200, 80 %, 22292 MiB, 69, P2, 1920 MHz, 9501 MHz, 327.86 W, 0x0000000000000004
2026/08/27 17:59:35.222, 76 %, 22292 MiB, 70, P2, 1920 MHz, 9501 MHz, 318.29 W, 0x0000000000000004
2026/08/27 17:59:40.244, 75 %, 22292 MiB, 71, P2, 1920 MHz, 9501 MHz, 317.39 W, 0x0000000000000004
2026/08/27 17:59:45.264, 7 %, 598 MiB, 63, P2, 1950 MHz, 9501 MHz, 172.01 W, 0x0000000000000000
2026/08/27 17:59:50.286, 100 %, 20144 MiB, 62, P2, 1950 MHz, 9501 MHz, 171.05 W, 0x0000000000000000
2026/08/27 17:59:55.311, 100 %, 20144 MiB, 61, P2, 1950 MHz, 9501 MHz, 170.21 W, 0x0000000000000000
2026/08/27 18:00:00.334, 76 %, 20816 MiB, 66, P2, 1950 MHz, 9501 MHz, 260.75 W, 0x0000000000000000
2026/08/27 18:00:05.352, 78 %, 20816 MiB, 64, P2, 1935 MHz, 9501 MHz, 303.67 W, 0x0000000000000000
2026/08/27 18:00:10.371, 76 %, 20816 MiB, 70, P2, 1935 MHz, 9501 MHz, 332.21 W, 0x0000000000000000
2026/08/27 18:00:15.391, 78 %, 20824 MiB, 71, P2, 1935 MHz, 9501 MHz, 336.47 W, 0x0000000000000000
2026/08/27 18:00:20.411, 76 %, 20824 MiB, 71, P2, 1935 MHz, 9501 MHz, 294.51 W, 0x0000000000000000
