ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/2616:02:39.101,99,20144,62,P2,1935,9501,165.35,0x0000000000000024
2026/08/2616:02:44.125,76,20816,68,P2,1935,9501,320.23,0x0000000000000000
2026/08/2616:02:49.145,78,20820,69,P2,1935,9501,276.07,0x0000000000000000
2026/08/2616:02:54.166,61,20820,67,P2,1935,9501,301.92,0x0000000000000004
2026/08/2616:02:59.186,78,20826,71,P2,1935,9501,319.62,0x0000000000000004
2026/08/2616:03:04.207,77,20826,72,P2,1935,9501,318.39,0x0000000000000004
2026/08/2616:03:09.231,78,20826,72,P2,1920,9501,297.56,0x0000000000000000
2026/08/2616:03:14.254,78,20826,74,P2,1920,9501,332.10,0x0000000000000004
2026/08/2616:03:19.277,100,20144,64,P2,1935,9501,152.87,0x0000000000000000
2026/08/2616:03:24.305,100,20144,63,P2,1935,9501,168.59,0x0000000000000000
2026/08/2616:03:29.330,13,20800,62,P2,1950,9501,169.29,0x0000000000000000
2026/08/2616:03:34.349,78,20816,70,P2,1935,9501,331.65,0x0000000000000004
2026/08/2616:03:39.372,77,20816,70,P2,1935,9501,328.40,0x0000000000000004
2026/08/2616:03:44.397,77,20824,70,P2,1935,9501,264.40,0x0000000000000004
2026/08/2616:03:49.420,78,20824,72,P2,1935,9501,335.03,0x0000000000000004
2026/08/2616:03:54.442,79,20824,73,P2,1920,9501,332.64,0x0000000000000004
2026/08/2616:03:59.466,78,20824,73,P2,1920,9501,298.86,0x0000000000000004
