timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.sm [MHz], power.draw [W], temperature.gpu, pstate, clocks_event_reasons.active
2026/08/26 22:35:05.791, 0, 20780 MiB, 68 %, 1950 MHz, 1950 MHz, 218.52 W, 63, P2, 0x0000000000000000
2026/08/26 22:35:06.791, 0, 402 MiB, 85 %, 1950 MHz, 1950 MHz, 223.91 W, 63, P2, 0x0000000000000000
2026/08/26 22:35:07.791, 0, 346 MiB, 100 %, 1950 MHz, 1950 MHz, 173.86 W, 61, P2, 0x0000000000000000
2026/08/26 22:35:08.791, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 167.53 W, 61, P2, 0x0000000000000000
2026/08/26 22:35:09.792, 0, 346 MiB, 20 %, 1695 MHz, 1695 MHz, 166.45 W, 61, P2, 0x0000000000000000
2026/08/26 22:35:10.792, 0, 346 MiB, 21 %, 1695 MHz, 1695 MHz, 133.85 W, 59, P2, 0x0000000000000000
2026/08/26 22:35:11.792, 0, 19044 MiB, 25 %, 1950 MHz, 1950 MHz, 137.12 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:12.792, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 165.57 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:13.792, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 165.53 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:14.792, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 165.83 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:15.792, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 165.62 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:16.793, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 165.36 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:17.793, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 165.59 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:18.793, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 165.31 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:19.793, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 164.99 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:20.793, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 165.07 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:21.793, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 164.77 W, 59, P2, 0x0000000000000000
2026/08/26 22:35:22.793, 0, 20188 MiB, 100 %, 1950 MHz, 1950 MHz, 164.48 W, 59, P2, 0x0000000000000000
2026/08/26 22:35:23.794, 0, 22236 MiB, 99 %, 1950 MHz, 1950 MHz, 168.89 W, 59, P2, 0x0000000000000000
2026/08/26 22:35:24.794, 0, 22286 MiB, 70 %, 1950 MHz, 1950 MHz, 243.10 W, 65, P2, 0x0000000000000004
2026/08/26 22:35:25.794, 0, 22286 MiB, 72 %, 1950 MHz, 1950 MHz, 293.33 W, 66, P2, 0x0000000000000004
2026/08/26 22:35:26.794, 0, 22286 MiB, 76 %, 1950 MHz, 1950 MHz, 287.39 W, 66, P2, 0x0000000000000004
2026/08/26 22:35:27.794, 0, 22286 MiB, 74 %, 1950 MHz, 1950 MHz, 327.48 W, 66, P2, 0x0000000000000004
2026/08/26 22:35:28.794, 0, 22288 MiB, 76 %, 1950 MHz, 1950 MHz, 311.79 W, 63, P2, 0x0000000000000004
2026/08/26 22:35:29.794, 0, 22292 MiB, 44 %, 1950 MHz, 1950 MHz, 204.81 W, 61, P2, 0x0000000000000000
2026/08/26 22:35:30.794, 0, 22292 MiB, 78 %, 1950 MHz, 1950 MHz, 284.75 W, 67, P2, 0x0000000000000004
2026/08/26 22:35:31.795, 0, 22292 MiB, 75 %, 1950 MHz, 1950 MHz, 325.25 W, 67, P2, 0x0000000000000004
2026/08/26 22:35:32.795, 0, 22292 MiB, 85 %, 1950 MHz, 1950 MHz, 262.80 W, 67, P2, 0x0000000000000004
2026/08/26 22:35:33.795, 0, 22292 MiB, 76 %, 1950 MHz, 1950 MHz, 293.61 W, 66, P2, 0x0000000000000004
2026/08/26 22:35:34.795, 0, 22292 MiB, 52 %, 1950 MHz, 1950 MHz, 288.84 W, 67, P2, 0x0000000000000004
2026/08/26 22:35:35.795, 0, 22292 MiB, 75 %, 1950 MHz, 1950 MHz, 299.06 W, 67, P2, 0x0000000000000004
2026/08/26 22:35:36.795, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 327.06 W, 68, P2, 0x0000000000000004
2026/08/26 22:35:37.795, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 300.77 W, 65, P2, 0x0000000000000004
2026/08/26 22:35:38.796, 0, 85 MiB, 7 %, 1935 MHz, 1935 MHz, 227.25 W, 63, P0, 0x0000000000000000
2026/08/26 22:35:39.905, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 171.76 W, 62, P2, 0x0000000000000000
2026/08/26 22:35:40.905, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 167.16 W, 62, P2, 0x0000000000000000
2026/08/26 22:35:41.905, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 150.46 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:42.905, 0, 18082 MiB, 11 %, 1695 MHz, 1695 MHz, 130.97 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:43.905, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 153.84 W, 61, P2, 0x0000000000000000
2026/08/26 22:35:44.906, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 166.57 W, 61, P2, 0x0000000000000000
2026/08/26 22:35:45.906, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 166.66 W, 61, P2, 0x0000000000000000
2026/08/26 22:35:46.906, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 166.18 W, 61, P2, 0x0000000000000000
2026/08/26 22:35:47.906, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 166.46 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:48.906, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 166.09 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:49.906, 0, 18082 MiB, 99 %, 1950 MHz, 1950 MHz, 165.43 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:50.906, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 165.70 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:51.907, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 165.52 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:52.907, 0, 18082 MiB, 100 %, 1950 MHz, 1950 MHz, 165.19 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:53.907, 0, 20636 MiB, 100 %, 1950 MHz, 1950 MHz, 166.85 W, 60, P2, 0x0000000000000000
2026/08/26 22:35:54.907, 0, 21792 MiB, 99 %, 1950 MHz, 1950 MHz, 165.85 W, 59, P2, 0x0000000000000000
2026/08/26 22:35:55.907, 0, 21828 MiB, 70 %, 1950 MHz, 1950 MHz, 239.42 W, 64, P2, 0x0000000000000000
2026/08/26 22:35:56.907, 0, 21828 MiB, 65 %, 1950 MHz, 1950 MHz, 272.41 W, 65, P2, 0x0000000000000004
2026/08/26 22:35:57.907, 0, 21828 MiB, 44 %, 1950 MHz, 1950 MHz, 279.12 W, 66, P2, 0x0000000000000004
2026/08/26 22:35:58.907, 0, 21828 MiB, 73 %, 1950 MHz, 1950 MHz, 316.48 W, 66, P2, 0x0000000000000004
2026/08/26 22:35:59.908, 0, 21828 MiB, 68 %, 1950 MHz, 1950 MHz, 313.89 W, 66, P2, 0x0000000000000004
2026/08/26 22:36:00.908, 0, 21830 MiB, 67 %, 1950 MHz, 1950 MHz, 274.64 W, 65, P2, 0x0000000000000000
2026/08/26 22:36:01.908, 0, 21834 MiB, 99 %, 1950 MHz, 1950 MHz, 196.79 W, 63, P2, 0x0000000000000000
2026/08/26 22:36:02.908, 0, 21834 MiB, 68 %, 1950 MHz, 1950 MHz, 305.65 W, 66, P2, 0x0000000000000004
2026/08/26 22:36:03.908, 0, 21834 MiB, 72 %, 1950 MHz, 1950 MHz, 280.32 W, 63, P2, 0x0000000000000000
2026/08/26 22:36:04.908, 0, 21834 MiB, 70 %, 1950 MHz, 1950 MHz, 255.82 W, 67, P2, 0x0000000000000004
2026/08/26 22:36:05.909, 0, 21834 MiB, 70 %, 1950 MHz, 1950 MHz, 287.15 W, 65, P2, 0x0000000000000004
2026/08/26 22:36:06.909, 0, 21834 MiB, 70 %, 1950 MHz, 1950 MHz, 278.29 W, 66, P2, 0x0000000000000004
2026/08/26 22:36:07.909, 0, 21834 MiB, 53 %, 1950 MHz, 1950 MHz, 285.68 W, 67, P2, 0x0000000000000004
2026/08/26 22:36:08.916, 0, 21834 MiB, 71 %, 1950 MHz, 1950 MHz, 316.75 W, 68, P2, 0x0000000000000004
2026/08/26 22:36:09.917, 0, 21834 MiB, 74 %, 1935 MHz, 1935 MHz, 312.22 W, 68, P2, 0x0000000000000004
2026/08/26 22:36:10.917, 0, 21834 MiB, 59 %, 1935 MHz, 1935 MHz, 282.23 W, 68, P2, 0x0000000000000004
2026/08/26 22:36:11.917, 0, 346 MiB, 100 %, 1935 MHz, 1935 MHz, 214.58 W, 63, P0, 0x0000000000000000
2026/08/26 22:36:13.170, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 169.68 W, 62, P2, 0x0000000000000000
2026/08/26 22:36:14.170, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 167.39 W, 62, P2, 0x0000000000000000
2026/08/26 22:36:15.171, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 151.03 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:16.171, 0, 17618 MiB, 0 %, 1695 MHz, 1695 MHz, 129.97 W, 59, P2, 0x0000000000000000
2026/08/26 22:36:17.171, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 158.29 W, 61, P2, 0x0000000000000000
2026/08/26 22:36:18.171, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 167.00 W, 61, P2, 0x0000000000000000
2026/08/26 22:36:19.171, 0, 17618 MiB, 99 %, 1950 MHz, 1950 MHz, 166.52 W, 61, P2, 0x0000000000000000
2026/08/26 22:36:20.172, 0, 17618 MiB, 99 %, 1950 MHz, 1950 MHz, 166.28 W, 61, P2, 0x0000000000000000
2026/08/26 22:36:21.172, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 166.37 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:22.172, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 166.01 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:23.172, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 165.96 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:24.172, 0, 17618 MiB, 99 %, 1950 MHz, 1950 MHz, 166.13 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:25.173, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 165.46 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:26.173, 0, 18762 MiB, 100 %, 1950 MHz, 1950 MHz, 165.52 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:27.173, 0, 20136 MiB, 0 %, 1950 MHz, 1950 MHz, 165.56 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:28.173, 0, 20276 MiB, 42 %, 1950 MHz, 1950 MHz, 172.16 W, 61, P2, 0x0000000000000000
2026/08/26 22:36:29.173, 0, 20276 MiB, 68 %, 1950 MHz, 1950 MHz, 248.64 W, 61, P2, 0x0000000000000000
2026/08/26 22:36:30.174, 0, 20276 MiB, 65 %, 1950 MHz, 1950 MHz, 253.44 W, 62, P2, 0x0000000000000004
2026/08/26 22:36:31.174, 0, 20276 MiB, 66 %, 1950 MHz, 1950 MHz, 293.31 W, 66, P2, 0x0000000000000004
2026/08/26 22:36:32.174, 0, 20276 MiB, 65 %, 1950 MHz, 1950 MHz, 307.58 W, 66, P2, 0x0000000000000000
2026/08/26 22:36:33.174, 0, 20284 MiB, 70 %, 1950 MHz, 1950 MHz, 275.34 W, 65, P2, 0x0000000000000004
2026/08/26 22:36:34.174, 0, 20288 MiB, 100 %, 1950 MHz, 1950 MHz, 195.45 W, 63, P2, 0x0000000000000000
2026/08/26 22:36:35.174, 0, 20288 MiB, 66 %, 1950 MHz, 1950 MHz, 297.42 W, 66, P2, 0x0000000000000000
2026/08/26 22:36:36.175, 0, 20288 MiB, 69 %, 1950 MHz, 1950 MHz, 306.33 W, 67, P2, 0x0000000000000000
2026/08/26 22:36:37.175, 0, 20288 MiB, 99 %, 1950 MHz, 1950 MHz, 220.09 W, 65, P2, 0x0000000000000000
2026/08/26 22:36:38.175, 0, 20288 MiB, 68 %, 1950 MHz, 1950 MHz, 297.19 W, 64, P2, 0x0000000000000004
2026/08/26 22:36:39.175, 0, 20288 MiB, 63 %, 1950 MHz, 1950 MHz, 261.76 W, 65, P2, 0x0000000000000000
2026/08/26 22:36:40.176, 0, 20288 MiB, 37 %, 1950 MHz, 1950 MHz, 257.86 W, 66, P2, 0x0000000000000000
2026/08/26 22:36:41.176, 0, 20288 MiB, 70 %, 1950 MHz, 1950 MHz, 312.64 W, 67, P2, 0x0000000000000004
2026/08/26 22:36:42.176, 0, 20288 MiB, 70 %, 1950 MHz, 1950 MHz, 313.02 W, 67, P2, 0x0000000000000004
2026/08/26 22:36:43.176, 0, 85 MiB, 61 %, 1950 MHz, 1950 MHz, 246.87 W, 63, P2, 0x0000000000000000
2026/08/26 22:36:44.281, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 175.75 W, 62, P2, 0x0000000000000000
2026/08/26 22:36:45.281, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 167.28 W, 62, P2, 0x0000000000000000
2026/08/26 22:36:46.281, 0, 346 MiB, 6 %, 1695 MHz, 1695 MHz, 163.54 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:47.281, 0, 19362 MiB, 6 %, 1695 MHz, 1695 MHz, 130.33 W, 59, P2, 0x0000000000000000
2026/08/26 22:36:48.281, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 154.12 W, 61, P2, 0x0000000000000000
2026/08/26 22:36:49.282, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 166.79 W, 61, P2, 0x0000000000000000
2026/08/26 22:36:50.282, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 166.26 W, 61, P2, 0x0000000000000000
2026/08/26 22:36:51.282, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 166.12 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:52.282, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.87 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:53.282, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.54 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:54.283, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.57 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:55.283, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 165.79 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:56.283, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.23 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:57.283, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.06 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:58.283, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.27 W, 60, P2, 0x0000000000000000
2026/08/26 22:36:59.283, 0, 20744 MiB, 100 %, 1950 MHz, 1950 MHz, 165.47 W, 60, P2, 0x0000000000000000
2026/08/26 22:37:00.284, 0, 20768 MiB, 24 %, 1950 MHz, 1950 MHz, 187.05 W, 61, P2, 0x0000000000000000
2026/08/26 22:37:01.284, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 223.47 W, 61, P2, 0x0000000000000000
2026/08/26 22:37:02.284, 0, 20768 MiB, 77 %, 1950 MHz, 1950 MHz, 217.26 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:03.284, 0, 20770 MiB, 80 %, 1950 MHz, 1950 MHz, 221.57 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:04.285, 0, 20770 MiB, 83 %, 1950 MHz, 1950 MHz, 223.51 W, 61, P2, 0x0000000000000000
2026/08/26 22:37:05.285, 0, 20770 MiB, 80 %, 1950 MHz, 1950 MHz, 214.03 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:06.285, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 224.23 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:07.285, 0, 20770 MiB, 82 %, 1950 MHz, 1950 MHz, 224.23 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:08.285, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 212.20 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:09.286, 0, 20770 MiB, 83 %, 1950 MHz, 1950 MHz, 224.12 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:10.286, 0, 20770 MiB, 81 %, 1950 MHz, 1950 MHz, 224.48 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:11.286, 0, 20770 MiB, 80 %, 1950 MHz, 1950 MHz, 226.55 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:12.286, 0, 20770 MiB, 85 %, 1950 MHz, 1950 MHz, 224.65 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:13.286, 0, 20770 MiB, 81 %, 1950 MHz, 1950 MHz, 226.80 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:14.287, 0, 20770 MiB, 80 %, 1950 MHz, 1950 MHz, 225.59 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:15.287, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 225.10 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:16.287, 0, 20770 MiB, 84 %, 1950 MHz, 1950 MHz, 224.52 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:17.287, 0, 20770 MiB, 85 %, 1950 MHz, 1950 MHz, 228.25 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:18.288, 0, 20772 MiB, 85 %, 1950 MHz, 1950 MHz, 227.30 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:19.288, 0, 20772 MiB, 81 %, 1950 MHz, 1950 MHz, 228.70 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:20.288, 0, 20772 MiB, 80 %, 1950 MHz, 1950 MHz, 226.04 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:21.288, 0, 20772 MiB, 81 %, 1950 MHz, 1950 MHz, 229.18 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:22.288, 0, 20776 MiB, 59 %, 1950 MHz, 1950 MHz, 212.51 W, 62, P2, 0x0000000000000004
2026/08/26 22:37:23.288, 0, 20778 MiB, 69 %, 1950 MHz, 1950 MHz, 205.16 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:24.289, 0, 20778 MiB, 84 %, 1950 MHz, 1950 MHz, 223.58 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:25.289, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 226.74 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:26.289, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 230.34 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:27.289, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.41 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:28.289, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 230.36 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:29.289, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 230.20 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:30.290, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 223.94 W, 63, P2, 0x0000000000000004
2026/08/26 22:37:31.290, 0, 20780 MiB, 73 %, 1950 MHz, 1950 MHz, 207.96 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:32.290, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 226.24 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:33.290, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 229.52 W, 63, P2, 0x0000000000000004
2026/08/26 22:37:34.290, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 228.13 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:35.290, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 225.13 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:36.291, 0, 20780 MiB, 67 %, 1950 MHz, 1950 MHz, 221.50 W, 64, P2, 0x0000000000000004
2026/08/26 22:37:37.291, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 231.66 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:38.291, 0, 20780 MiB, 69 %, 1950 MHz, 1950 MHz, 217.30 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:39.291, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.08 W, 64, P2, 0x0000000000000000
2026/08/26 22:37:40.291, 0, 20780 MiB, 29 %, 1950 MHz, 1950 MHz, 217.12 W, 62, P2, 0x0000000000000000
2026/08/26 22:37:41.291, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 226.06 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:42.292, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.43 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:43.292, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 227.35 W, 63, P2, 0x0000000000000004
2026/08/26 22:37:44.292, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 227.18 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:45.292, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 227.10 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:46.292, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 224.09 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:47.292, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 224.62 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:48.293, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 224.14 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:49.293, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.34 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:50.293, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 226.60 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:51.293, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 226.80 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:52.293, 0, 20780 MiB, 78 %, 1950 MHz, 1950 MHz, 226.43 W, 64, P2, 0x0000000000000000
2026/08/26 22:37:53.294, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 227.10 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:54.294, 0, 20780 MiB, 68 %, 1950 MHz, 1950 MHz, 219.32 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:55.294, 0, 402 MiB, 85 %, 1950 MHz, 1950 MHz, 224.91 W, 63, P2, 0x0000000000000000
2026/08/26 22:37:56.294, 0, 346 MiB, 100 %, 1950 MHz, 1950 MHz, 184.30 W, 62, P0, 0x0000000000000000
2026/08/26 22:37:57.294, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 167.92 W, 61, P2, 0x0000000000000000
2026/08/26 22:37:58.295, 0, 346 MiB, 7 %, 1950 MHz, 1950 MHz, 165.73 W, 61, P2, 0x0000000000000000
2026/08/26 22:37:59.295, 0, 20144 MiB, 8 %, 1695 MHz, 1695 MHz, 146.06 W, 59, P2, 0x0000000000000000
2026/08/26 22:38:00.295, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 142.47 W, 60, P2, 0x0000000000000000
2026/08/26 22:38:01.295, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.59 W, 60, P2, 0x0000000000000000
2026/08/26 22:38:02.295, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 165.30 W, 60, P2, 0x0000000000000000
2026/08/26 22:38:03.296, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 165.07 W, 60, P2, 0x0000000000000000
2026/08/26 22:38:04.296, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.92 W, 60, P2, 0x0000000000000000
2026/08/26 22:38:05.296, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.89 W, 60, P2, 0x0000000000000000
2026/08/26 22:38:06.296, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 164.97 W, 60, P2, 0x0000000000000000
2026/08/26 22:38:07.296, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.43 W, 60, P2, 0x0000000000000000
2026/08/26 22:38:08.297, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.23 W, 60, P2, 0x0000000000000000
2026/08/26 22:38:09.297, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 164.74 W, 60, P2, 0x0000000000000000
2026/08/26 22:38:10.297, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 164.25 W, 59, P2, 0x0000000000000000
2026/08/26 22:38:11.297, 0, 20800 MiB, 99 %, 1950 MHz, 1950 MHz, 163.99 W, 59, P2, 0x0000000000000000
2026/08/26 22:38:12.297, 0, 20816 MiB, 28 %, 1950 MHz, 1950 MHz, 180.39 W, 63, P2, 0x0000000000000000
2026/08/26 22:38:13.297, 0, 20816 MiB, 73 %, 1950 MHz, 1950 MHz, 283.73 W, 63, P2, 0x0000000000000004
2026/08/26 22:38:14.297, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 294.14 W, 66, P2, 0x0000000000000000
2026/08/26 22:38:15.298, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 285.07 W, 66, P2, 0x0000000000000004
2026/08/26 22:38:16.298, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 326.07 W, 67, P2, 0x0000000000000004
2026/08/26 22:38:17.298, 0, 20820 MiB, 79 %, 1950 MHz, 1950 MHz, 307.05 W, 63, P2, 0x0000000000000004
2026/08/26 22:38:18.298, 0, 20824 MiB, 40 %, 1950 MHz, 1950 MHz, 225.68 W, 65, P2, 0x0000000000000000
2026/08/26 22:38:19.298, 0, 20824 MiB, 77 %, 1950 MHz, 1950 MHz, 325.54 W, 67, P2, 0x0000000000000004
2026/08/26 22:38:20.299, 0, 20824 MiB, 74 %, 1950 MHz, 1950 MHz, 328.88 W, 68, P2, 0x0000000000000004
2026/08/26 22:38:21.299, 0, 20824 MiB, 49 %, 1935 MHz, 1935 MHz, 266.23 W, 66, P2, 0x0000000000000024
2026/08/26 22:38:22.299, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 319.71 W, 68, P2, 0x0000000000000000
2026/08/26 22:38:23.299, 0, 20824 MiB, 74 %, 1935 MHz, 1935 MHz, 292.90 W, 68, P2, 0x0000000000000000
2026/08/26 22:38:24.299, 0, 20824 MiB, 65 %, 1935 MHz, 1935 MHz, 279.12 W, 65, P2, 0x0000000000000000
